Memory_GB,Bandwidth_Mbps,Time_Remaining_Hrs,Task_Name
8.269862457,446.9464779,2.420152022,Security_Scanning
21.74927203,924.608158,3.499948155,Server_Monitoring
24.87422232,157.2540948,15.84306247,Email_Processing
57.75718701,225.2857402,17.44292,System_Update
41.34817826,205.7899513,16.50259691,AI_Model_Inference
18.31278024,437.7045516,2.845060057,Web_Hosting
50.25490339,766.3570788,5.146735232,File_Transfer
28.57919846,125.8710679,8.949089336,AI_Model_Inference
6.332871476,646.7298367,5.182966665,Remote_Desktop
58.65120263,690.2512952,16.65284459,IoT_Data_Collection
17.76438622,753.5226319,3.693368009,AI_Model_Inference
28.73253687,340.7364452,22.36996394,Web_Hosting
23.59315966,212.8668722,4.104753574,Load_Balancing
39.20381593,369.2004375,13.96180299,Gaming_Server_Operation
15.63015553,989.3144605,17.92860671,Log_Analysis
58.30255892,442.1224758,19.79597302,AI_Model_Inference
32.05791076,764.1949659,5.346791374,Streaming_Service
27.72365851,251.3856141,13.78492285,System_Update
41.0863553,178.0262054,22.14718916,Web_Hosting
9.854836957,881.3056005,2.040550721,Database_Query
16.57555769,918.34948,13.39246463,Machine_Learning_Training
30.46639881,901.3722621,19.62156835,IoT_Data_Collection
14.778975,195.0428451,23.50865524,Load_Balancing
7.412295775,593.054212,23.20302274,Video_Processing
60.7913718,556.3611427,19.53953072,Gaming_Server_Operation
27.5678949,672.8035908,14.85666114,IoT_Data_Collection
46.23489322,921.0684856,8.831473364,IoT_Data_Collection
49.99685833,899.2764928,2.365125401,IoT_Data_Collection
27.39277761,288.5252002,7.306337653,Streaming_Service
17.3533163,437.0518018,22.00729863,Security_Scanning
44.6320864,548.2894675,21.70895729,System_Update
17.14641965,762.7835084,9.796378673,System_Update
26.69733692,191.1436496,2.301730335,Email_Processing
26.48522529,544.6650581,10.4641376,Security_Scanning
6.478922276,590.4051648,5.429704327,IoT_Data_Collection
44.04006048,125.2981214,15.50184891,Email_Processing
56.89440278,759.7226164,12.1201211,Data_Backup
12.29310355,909.6058386,3.124904069,File_Transfer
2.126057888,55.09465441,1.835399377,Machine_Learning_Training
4.552056793,483.6524697,9.933482124,Remote_Desktop
32.70281005,818.5119519,20.02754112,Voice_Recognition
33.06032641,541.8360976,4.302592859,Log_Analysis
31.49685539,312.9986062,3.383110844,File_Transfer
57.07033653,415.4232955,5.601332565,Data_Backup
9.169775628,259.2417927,5.790283651,Image_Recognition
8.624575031,795.2973815,21.95595503,Database_Query
58.74801986,505.747722,4.28586115,Database_Query
43.92077296,865.8321346,8.439097065,IoT_Data_Collection
19.22242063,682.2467938,0.60075687,Database_Query
54.52481102,199.2712087,3.909620342,System_Update
60.94007805,460.3575369,16.4892752,File_Transfer
15.10050973,40.09344066,15.45894719,Machine_Learning_Training
48.67400053,298.0933298,18.22922361,Security_Scanning
32.66049922,444.7036754,19.38522432,Voice_Recognition
52.53192252,538.6169815,7.859586182,Machine_Learning_Training
20.13530791,760.2339116,10.04700093,AI_Model_Inference
17.15717284,381.1037501,5.713481456,Image_Recognition
15.68019476,926.0747733,19.28877316,AI_Model_Inference
14.9842462,932.840102,6.078201576,Video_Processing
45.5176818,409.6956741,16.20668499,Security_Scanning
38.52524066,294.3404454,6.203997243,Video_Processing
52.46935616,733.2372052,5.153882274,Image_Recognition
16.22451201,819.3016749,4.363162546,IoT_Data_Collection
15.72386116,43.05927282,7.578746669,Web_Hosting
21.87486145,299.5210064,17.36030784,Database_Query
36.56921025,413.0210366,1.102262408,Log_Analysis
12.03897164,225.3095103,15.13422315,File_Transfer
20.71393153,770.7264377,3.945590257,Log_Analysis
19.12086193,640.9317782,12.68716984,Security_Scanning
36.51543739,399.007932,22.96237817,Streaming_Service
39.37930966,394.9481519,3.39558958,Voice_Recognition
10.8186468,541.9828407,20.52332363,Streaming_Service
25.51970576,276.5777201,22.05655185,Data_Backup
12.64481907,844.7671502,12.86527294,Load_Balancing
33.22245502,563.4130394,11.42739343,Server_Monitoring
13.3784071,557.950104,7.281247209,Voice_Recognition
1.001935287,874.1445529,5.904465148,Load_Balancing
9.180991845,259.3891827,21.01875242,AI_Model_Inference
43.87145603,671.2543981,23.62182177,Machine_Learning_Training
4.378991866,226.2538625,6.195352504,Log_Analysis
46.97107653,167.9814605,20.75524446,Gaming_Server_Operation
3.964855466,610.0284472,14.55659569,System_Update
8.390415905,898.0681311,3.139535037,Machine_Learning_Training
10.84888062,651.2782037,6.972673606,Content_Delivery
5.730899686,122.6241045,4.981505364,Voice_Recognition
11.50760212,396.2120813,19.63695946,Streaming_Service
13.41768045,807.3040935,1.507044985,System_Update
24.41957558,554.9260841,21.91416636,File_Transfer
52.99442935,314.0494879,15.00897916,Content_Delivery
32.26430143,245.2450054,9.7746102,File_Transfer
35.32395457,998.1929905,17.79835151,Streaming_Service
20.48389102,400.1722497,18.06362867,Content_Delivery
58.15631954,795.7283312,19.95292014,Voice_Recognition
28.26740814,425.1959396,21.67846857,File_Transfer
28.6551995,976.6490902,7.832781863,Data_Backup
15.89791947,593.3088977,18.41828038,AI_Model_Inference
42.50789047,745.927638,12.08435291,Voice_Recognition
25.06474286,664.7363417,0.827242002,Content_Delivery
13.04825413,988.6394207,15.04378636,Streaming_Service
4.397752719,995.0809128,21.45703567,Voice_Recognition
13.53175927,592.9366443,23.20359833,Gaming_Server_Operation
55.32709974,220.0087702,16.89183065,Voice_Recognition
21.20486639,497.4984625,5.222821236,System_Update
5.062912869,976.3342273,10.6345859,Voice_Recognition
33.73553558,775.6840288,15.12927095,Load_Balancing
32.29483596,200.368806,13.22068531,AI_Model_Inference
2.826794893,147.570767,8.313583016,Voice_Recognition
4.459008127,607.7627603,3.486823818,Gaming_Server_Operation
55.07752292,828.7071084,3.566036968,Content_Delivery
14.25344114,42.86435191,16.29459724,System_Update
26.71355652,349.5057647,8.675412746,Security_Scanning
23.80095942,792.0487871,10.61877019,Database_Query
3.289467144,57.13625464,13.61100427,Email_Processing
37.34697577,514.6254785,20.95795641,Email_Processing
43.29006199,424.8037485,22.98006388,Load_Balancing
53.73853655,871.0616571,19.3367634,Security_Scanning
51.0919478,218.357595,8.40019178,AI_Model_Inference
62.22625398,640.274625,16.98500668,IoT_Data_Collection
47.84065975,690.2175874,7.178289253,Gaming_Server_Operation
62.32980506,836.8930923,20.93473841,Machine_Learning_Training
61.70045218,724.9340235,17.97319343,File_Transfer
60.70434564,665.8056737,12.08443386,File_Transfer
35.14810074,882.4006051,23.56488787,Voice_Recognition
22.61954325,288.7383241,21.22574875,Database_Query
60.67117216,479.9805074,22.25168018,Image_Recognition
32.99753721,162.4213842,12.69812236,Remote_Desktop
53.05169467,458.4937735,5.917999108,Content_Delivery
40.91237178,479.5823148,16.22632729,Data_Backup
55.87095879,519.3019639,5.078644316,Remote_Desktop
36.60037468,12.50227433,11.21242506,File_Transfer
10.92253453,257.9965809,18.0491847,Voice_Recognition
37.74835664,156.130751,11.51496432,IoT_Data_Collection
21.45458339,637.7100032,23.47794933,Web_Hosting
57.08625734,354.1950241,7.453844623,Database_Query
48.66873261,434.066781,4.734112354,AI_Model_Inference
20.96738517,886.3766944,14.08757601,Log_Analysis
21.92686889,979.3617074,21.84591389,IoT_Data_Collection
19.94130536,22.60000887,17.08657077,Server_Monitoring
62.51884865,403.9807727,19.8560021,Streaming_Service
7.593607742,407.7277534,1.298021732,AI_Model_Inference
13.39135643,390.4956377,2.242426311,Log_Analysis
14.26329477,764.1036822,2.03970992,System_Update
31.89862774,873.3893047,7.253750608,Remote_Desktop
3.112543388,797.3341743,8.710541902,Video_Processing
60.71496374,84.83991641,10.91534091,Streaming_Service
37.51079126,151.4590549,0.767350074,Server_Monitoring
43.16390238,19.56960402,8.40680643,AI_Model_Inference
59.25569795,394.0195437,21.89752313,Data_Backup
29.59940648,386.1104494,21.44305691,Email_Processing
18.26274216,28.14290686,5.082499416,Remote_Desktop
28.11692685,565.4990077,9.293627933,Database_Query
32.66877846,524.0872816,5.56175103,Data_Backup
47.53163986,328.0426217,4.199084769,File_Transfer
35.4367412,173.7872236,15.72993858,Email_Processing
55.63953466,855.7250157,6.57916914,Machine_Learning_Training
55.4775097,40.47527122,11.95523194,Video_Processing
21.53107903,366.3088482,7.104625016,Server_Monitoring
44.77370598,667.07612,14.11744277,Content_Delivery
35.24290769,810.3756866,21.39167247,Database_Query
48.36006052,60.06981042,4.656979086,Security_Scanning
28.23781226,169.108429,13.17374489,Security_Scanning
16.33399104,611.2828196,2.990890506,Security_Scanning
32.7449942,711.2892661,14.99580704,Remote_Desktop
5.252660441,638.0955418,2.243946561,Security_Scanning
5.189264844,513.913411,22.98750743,Video_Processing
61.62729762,229.8445228,18.77659235,Streaming_Service
10.05232039,966.3519752,12.44528987,Voice_Recognition
51.77753064,514.1194694,17.02781613,Web_Hosting
9.21018729,922.8992316,13.74152293,AI_Model_Inference
11.825256,335.7721887,8.809272477,Log_Analysis
55.56024753,774.1732249,17.01454767,Log_Analysis
60.70716665,319.0613847,6.234480554,Voice_Recognition
18.84768126,371.7716215,14.42992997,Content_Delivery
6.620996588,249.7504018,9.132625142,System_Update
17.54066449,13.32875454,19.76330457,Gaming_Server_Operation
36.35246338,505.9868682,5.761711469,System_Update
25.87285882,527.9245025,5.200884602,System_Update
3.416777952,495.899177,6.967077046,Remote_Desktop
26.08341809,210.8966268,6.502705483,Gaming_Server_Operation
39.76691396,958.0799096,19.44896488,Email_Processing
36.94841404,405.5114105,19.97371725,Machine_Learning_Training
49.33570383,509.0541635,3.216652851,Email_Processing
61.75425374,140.4688019,4.898466296,AI_Model_Inference
5.158620181,862.5189406,9.432434729,File_Transfer
60.86495329,264.6053647,10.95283572,Video_Processing
19.39040393,878.7700871,10.94700967,Log_Analysis
10.84796915,25.49084476,2.805830771,Load_Balancing
29.74290006,196.4634046,21.59468487,Database_Query
52.19966173,22.04666193,14.48855515,Content_Delivery
54.76393121,188.8372959,0.869344581,System_Update
25.42187474,740.8099784,1.558705874,File_Transfer
44.62347753,478.0764195,14.52197362,Web_Hosting
50.18405616,390.3185813,4.308454406,AI_Model_Inference
55.29249412,529.8513742,20.9345642,Video_Processing
44.56484939,26.27169735,23.3333747,Voice_Recognition
23.32877177,563.0946295,9.637324126,Security_Scanning
55.59552838,396.6564814,9.394658152,Streaming_Service
26.07745496,341.5275305,1.615769657,Voice_Recognition
35.73299561,491.4227166,14.54837756,Content_Delivery
33.77030057,441.0355022,13.51722992,Video_Processing
33.54243015,35.25841338,4.695794761,Voice_Recognition
60.11544878,681.9882237,20.22417092,Video_Processing
8.642088874,372.6401138,6.785564849,IoT_Data_Collection
41.61895066,416.7909059,14.47909409,Image_Recognition
31.64267257,186.9329279,22.78685124,Content_Delivery
30.5537543,250.9360163,20.59162505,Image_Recognition
45.98950588,632.0102962,23.17265313,System_Update
50.77191749,46.52435602,8.496402708,Web_Hosting
54.6496282,166.3669087,13.05757877,AI_Model_Inference
22.2459783,201.1083539,15.9297002,Gaming_Server_Operation
29.95572936,874.4276945,5.013592904,Streaming_Service
6.396469725,222.9207568,23.43216069,Web_Hosting
48.83542794,289.2219312,10.2786148,Image_Recognition
24.92650415,278.0263951,4.391098512,Machine_Learning_Training
27.86309648,737.7646666,14.94899912,Load_Balancing
48.36328431,198.7691873,3.173548514,IoT_Data_Collection
53.73183969,613.4100712,22.29040079,Machine_Learning_Training
10.95115384,979.6562555,3.180830788,Database_Query
6.915745095,549.5583316,1.749922561,Machine_Learning_Training
14.8896403,212.359737,12.04811256,AI_Model_Inference
47.94852879,936.6143439,12.0952433,Log_Analysis
26.61520385,72.6860545,13.45533994,Load_Balancing
28.21253617,109.7991252,14.4178091,Data_Backup
12.48711657,232.1037145,14.58740806,Server_Monitoring
26.88877301,637.6966037,15.9930465,System_Update
9.066887854,804.6490544,20.66277691,Video_Processing
26.26113058,502.7693488,7.825282492,Streaming_Service
58.89941145,752.124944,20.06620051,Voice_Recognition
45.49326031,461.3867239,4.063336427,Data_Backup
14.88809827,112.4625286,20.87091198,Image_Recognition
20.77431882,256.4094013,21.65000442,Image_Recognition
56.91647352,895.5207255,16.71773479,Voice_Recognition
28.94678118,441.9044635,16.79158756,Content_Delivery
38.49840855,219.8617056,9.852830053,Image_Recognition
59.98567915,187.7330096,12.22598868,Security_Scanning
11.51146043,399.3140001,3.078049214,AI_Model_Inference
36.3139792,844.1017808,1.826095589,Gaming_Server_Operation
28.34322007,724.6346289,15.98535998,Web_Hosting
33.09359407,200.6046163,15.50825157,Web_Hosting
44.3468701,833.2538034,2.484456009,Image_Recognition
43.13922146,571.0007792,22.42989592,Log_Analysis
4.893933023,990.5610747,9.60182761,Image_Recognition
10.2656293,976.7179484,18.81182751,Video_Processing
46.64714828,507.6228413,16.11934174,Streaming_Service
61.98856768,510.1063394,15.43869252,Content_Delivery
1.573185421,169.3459326,18.9803478,Email_Processing
26.02277384,375.2252296,17.97378753,Remote_Desktop
24.20587447,92.97034915,20.38120992,Security_Scanning
26.79522007,585.2279409,15.5088914,Server_Monitoring
46.5373011,104.5808456,3.535416019,Database_Query
27.67155572,100.1556924,23.9359367,System_Update
52.94170561,699.5736322,9.37437184,Image_Recognition
2.891638336,65.42048201,18.64865344,Image_Recognition
48.94241788,684.3608249,20.65891473,Web_Hosting
63.9721353,684.9788432,6.940732115,Image_Recognition
17.61978272,687.8753118,3.107037483,Voice_Recognition
3.651870947,374.580162,1.106852913,Machine_Learning_Training
49.26530377,431.890033,5.324978117,File_Transfer
60.13931602,369.1918302,7.633494921,Email_Processing
29.88694956,471.3070807,2.28987298,Database_Query
47.13494855,772.3389225,14.68308493,Server_Monitoring
10.68620666,206.5971484,19.8731146,Remote_Desktop
19.40974852,358.3086281,13.91515867,Database_Query
51.78409512,713.7668713,21.91444952,Content_Delivery
48.49959993,620.7169254,11.59886416,Database_Query
9.99549511,327.1583508,18.60334796,Streaming_Service
45.07729289,340.5036437,12.63844433,Security_Scanning
6.051765679,657.0295012,5.230076416,Load_Balancing
19.58066156,379.0492753,19.85962571,Content_Delivery
32.36218801,296.0251726,15.01499678,Database_Query
13.08764146,391.1908255,22.95842897,Web_Hosting
40.6700665,887.0239102,14.2661987,AI_Model_Inference
19.23468986,161.2777512,8.619899692,Load_Balancing
44.86195048,695.5210264,23.3763456,Content_Delivery
50.40379229,937.8176534,2.914515787,Server_Monitoring
